source,trial,sep
ref,14,10.3489
ref,14,1.70273
ref,14,1.29726
ref,14,6.65
ref,14,10.3569
ref,14,1.69306
ref,14,1.29853
ref,14,6.65254
ref,15,6.89617
ref,15,5.93
ref,15,5.9
ref,15,1.25
ref,15,6.9
ref,15,5.95308
ref,15,5.90111
ref,15,1.26964
ref,16,2.46605
ref,16,0.315659
ref,16,7.90123
ref,16,9.3
ref,16,2.50152
ref,16,0.279932
ref,16,7.92911
ref,16,9.30651
ref,17,2.35526
ref,17,2.34474
ref,17,9.8
ref,17,5.47644
ref,17,2.37356
ref,17,2.36245
ref,17,9.81135
ref,17,5.4762
ref,18,9.63264
ref,18,4.24588
ref,18,2.20412
ref,18,3.9
ref,18,9.65938
ref,18,4.24062
ref,18,2.19333
ref,18,3.92403
ref,19,4.05
ref,19,2.4046
ref,19,8.22528
ref,19,5.31835
ref,19,4.02793
ref,19,2.42385
ref,19,8.25
ref,19,5.3
ref,20,1.4888
ref,20,8.46768
ref,20,2.45
ref,20,7.6
ref,20,1.5
ref,20,8.45414
ref,20,2.43562
ref,20,7.60376
ref,21,15.7809
ref,21,4.21357
ref,21,15.8
ref,21,4.2055
ref,22,7.05
ref,22,3.07151
ref,22,6.57849
ref,22,3.32405
ref,22,7.03705
ref,22,3.03891
ref,22,6.57601
ref,22,3.32399
ref,23,1.33835
ref,23,4.59157
ref,23,2.77848
ref,23,11.2951
ref,23,1.35
ref,23,4.6
ref,23,2.75
ref,23,11.2965
ref,24,1.35176
ref,24,0.92397
ref,24,9.42426
ref,24,8.31939
ref,24,1.33061
ref,24,0.950004
ref,24,9.41402
ref,24,8.28599
ref,25,2.34954
ref,25,11.137
ref,25,5.11349
ref,25,1.38875
ref,25,2.36125
ref,25,11.15
ref,25,5.08992
ref,25,1.41008
ref,26,0.5458
ref,26,2.45671
ref,26,8.57745
ref,26,8.41648
ref,26,0.555631
ref,26,2.44406
ref,26,8.6
ref,26,8.40387
ref,27,8.7
ref,27,3.67251
ref,27,2.62749
ref,27,4.98581
ref,27,8.73404
ref,27,3.63015
ref,27,2.63069
ref,27,5.01931
ref,28,2.25
ref,28,5.7495
ref,28,2.9005
ref,28,9.12036
ref,28,2.21428
ref,28,5.76536
ref,28,2.88782
ref,28,9.11218
ref,29,0.292165
ref,29,9.80642
ref,29,2.8
ref,29,7.10478
ref,29,0.293821
ref,29,9.78911
ref,29,2.81387
ref,29,7.09982
ref,30,5.32877
ref,30,5.2
ref,30,4
ref,30,5.45
ref,30,5.36027
ref,30,5.17882
ref,30,4.02744
ref,30,5.4547
ref,31,2.4
ref,31,2
ref,31,4.9
ref,31,10.6991
ref,31,2.38489
ref,31,2.02214
ref,31,4.89953
ref,31,10.6943
ref,32,6.06448
ref,32,3.44451
ref,32,1.04302
ref,32,9.4535
ref,32,6.04449
ref,32,3.45
ref,32,1.05
ref,32,9.45
ref,33,2.8406
ref,33,5.56291
ref,33,3.00437
ref,33,8.6
ref,33,2.85
ref,33,5.55
ref,33,3.01731
ref,33,8.57482
ref,34,3.20052
ref,34,0.4644
ref,34,6.03508
ref,34,10.3027
ref,34,3.19229
ref,34,0.454408
ref,34,6.06778
ref,34,10.2828
ref,35,3.01885
ref,35,5.7629
ref,35,6.39855
ref,35,4.83719
ref,35,2.98251
ref,35,5.8
ref,35,6.4
ref,35,4.8
ref,36,0.117177
ref,36,3.56677
ref,36,10.3113
ref,36,5.99636
ref,36,0.097913
ref,36,3.60572
ref,36,10.3073
ref,36,5.99751
ref,37,15.65
ref,37,4.35456
ref,37,15.6599
ref,37,4.33553
ref,38,1.15
ref,38,4.00002
ref,38,1.01342
ref,38,13.8604
ref,38,1.11452
ref,38,4.0048
ref,38,1.00685
ref,38,13.85
ref,39,8.44375
ref,39,4.15625
ref,39,1.05
ref,39,6.35666
ref,39,8.44334
ref,39,4.15252
ref,39,1.03416
ref,39,6.36331
ref,40,9.84236
ref,40,3.05395
ref,40,0.853634
ref,40,6.2674
ref,40,9.83266
ref,40,3.05007
ref,40,0.834149
ref,40,6.26579
ref,41,5.20014
ref,41,1.35
ref,41,5.38039
ref,41,8.06961
ref,41,5.18441
ref,41,1.37741
ref,41,5.38817
ref,41,8.04986
ref,42,2.15
ref,42,3.63915
ref,42,2.73009
ref,42,11.478
ref,42,2.13805
ref,42,3.66466
ref,42,2.7
ref,42,11.5
ref,43,1.22555
ref,43,1.10625
ref,43,1.95001
ref,43,15.7
ref,43,1.25001
ref,43,1.09899
ref,43,1.95561
ref,43,15.7136
ref,44,1.48118
ref,44,3.16881
ref,44,7.85
ref,44,7.47829
ref,44,1.52171
ref,44,3.14014
ref,44,7.83958
ref,44,7.52029
ref,45,3.05
ref,45,4.36656
ref,45,3.53344
ref,45,9.03319
ref,45,3.06233
ref,45,4.35448
ref,45,3.56186
ref,45,9.03814
ref,46,2.36667
ref,46,5.03333
ref,46,6.49349
ref,46,6.0874
ref,46,2.36912
ref,46,5.06096
ref,46,6.48904
ref,46,6.1
ref,47,5.23046
ref,47,2.20439
ref,47,4.62135
ref,47,7.95
ref,47,5.2
ref,47,2.25
ref,47,4.58518
ref,47,7.95863
ref,48,13.9743
ref,48,0.755291
ref,48,2.35195
ref,48,2.89815
ref,48,14.0001
ref,48,0.77434
ref,48,2.32557
ref,48,2.92031
ref,49,1.30295
ref,49,3.29704
ref,49,0.9
ref,49,14.4851
ref,49,1.31493
ref,49,3.28555
ref,49,0.914224
ref,49,14.5002
ref,50,0.53913
ref,50,15.9105
ref,50,2.04913
ref,50,1.47733
ref,50,0.573264
ref,50,15.905
ref,50,2.04531
ref,50,1.50034
ref,51,2.43004
ref,51,1.6
ref,51,4.5
ref,51,11.45
ref,51,2.44892
ref,51,1.57945
ref,51,4.52423
ref,51,11.4674
ref,52,2.17504
ref,52,3.48974
ref,52,9.73522
ref,52,4.59937
ref,52,2.20063
ref,52,3.45
ref,52,9.75103
ref,52,4.59897
ref,53,0.662934
ref,53,8.37018
ref,53,1.41008
ref,53,9.57009
ref,53,0.649464
ref,53,8.35035
ref,53,1.45
ref,53,9.53689
ref,54,3.37799
ref,54,4.28411
ref,54,6.3714
ref,54,5.94449
ref,54,3.41556
ref,54,4.28444
ref,54,6.35
ref,54,5.97201
ref,55,0.813138
ref,55,3.7586
ref,55,8.54147
ref,55,6.90008
ref,55,0.793884
ref,55,3.75603
ref,55,8.56464
ref,55,6.87214
ref,56,2.884
ref,56,4.27167
ref,56,2.95
ref,56,9.9
ref,56,2.9
ref,56,4.2561
ref,56,2.95835
ref,56,9.87988
ref,57,2.84482
ref,57,1.41885
ref,57,4.6816
ref,57,11.0495
ref,57,2.8596
ref,57,1.3904
ref,57,4.7
ref,57,11.0552
ref,58,10.1912
ref,58,4.58311
ref,58,3.42111
ref,58,1.8
ref,58,10.2
ref,58,4.6
ref,58,3.40005
ref,58,1.80453
ref,59,1.27253
ref,59,5.35707
ref,59,6.17039
ref,59,7.19364
ref,59,1.25636
ref,59,5.40001
ref,59,6.1694
ref,59,7.1806
ref,60,6.2
ref,60,2.3752
ref,60,2.97343
ref,60,8.45618
ref,60,6.18054
ref,60,2.41466
ref,60,2.95
ref,60,8.45
ref,61,1
ref,61,5.47718
ref,61,8.82829
ref,61,4.70941
ref,61,0.981329
ref,61,5.50379
ref,61,8.8
ref,61,4.7
ref,62,1.89637
ref,62,3.71115
ref,62,6.75
ref,62,7.65
ref,62,1.9
ref,62,3.70756
ref,62,6.7495
ref,62,7.63542
ref,63,8.9671
ref,63,3.23299
ref,63,1.41958
ref,63,6.38042
ref,63,8.95
ref,63,3.25513
ref,63,1.39487
ref,63,6.39992
ref,64,11.5092
ref,64,3.87958
ref,64,1.86119
ref,64,2.76712
ref,64,11.4829
ref,64,3.9
ref,64,1.84284
ref,64,2.75716
ref,65,8.5
ref,65,4.11668
ref,65,0.833258
ref,65,6.56978
ref,65,8.45568
ref,65,4.12467
ref,65,0.83111
ref,65,6.56882
ref,66,0.707858
ref,66,8.06874
ref,66,1.3761
ref,66,9.87163
ref,66,0.675377
ref,66,8.10016
ref,66,1.35
ref,66,9.85013
ref,67,1.00752
ref,67,2.69449
ref,67,0.232606
ref,67,16.0842
ref,67,0.981172
ref,67,2.67885
ref,67,0.269562
ref,67,16.0516
ref,68,3.7
ref,68,10.9441
ref,68,1.35587
ref,68,4.00654
ref,68,3.71775
ref,68,10.9257
ref,68,1.3677
ref,68,3.9823
ref,69,3.10083
ref,69,1.26024
ref,69,5.82882
ref,69,9.81093
ref,69,3.08203
ref,69,1.26797
ref,69,5.85001
ref,69,9.79918
ref,70,3.37992
ref,70,4.37473
ref,70,4.47691
ref,70,7.78025
ref,70,3.38818
ref,70,4.35
ref,70,4.5
ref,70,7.75
ref,71,9.7
ref,71,4.00707
ref,71,1.05398
ref,71,5.25345
ref,71,9.66672
ref,71,4.01879
ref,71,1.05
ref,71,5.25
ref,72,4.54134
ref,72,4.6
ref,72,6.65
ref,72,4.2
ref,72,4.53994
ref,72,4.60729
ref,72,6.62871
ref,72,4.23272
ref,73,5.95
ref,73,2.7
ref,73,7.3
ref,73,4.04379
ref,73,5.96807
ref,73,2.68144
ref,73,7.29494
ref,73,4.06176
ref,74,1.30356
ref,74,10.6285
ref,74,5.76832
ref,74,2.31652
ref,74,1.28311
ref,74,10.65
ref,74,5.75
ref,74,2.3
ref,75,8.17928
ref,75,0.478029
ref,75,10.3505
ref,75,1
ref,75,8.15047
ref,75,0.481997
ref,75,10.3905
ref,75,0.969278
ref,76,3.35006
ref,76,0.860199
ref,76,3.58974
ref,76,12.1851
ref,76,3.3573
ref,76,0.857567
ref,76,3.59121
ref,76,12.2088
ref,77,5.45449
ref,77,4.98325
ref,77,2.26226
ref,77,7.30147
ref,77,5.44853
ref,77,5
ref,77,2.27097
ref,77,7.27903
ref,78,12.4199
ref,78,1.56425
ref,78,3.84371
ref,78,2.17609
ref,78,12.4
ref,78,1.6
ref,78,3.8
ref,78,2.19603
ref,79,5.11268
ref,79,0.120166
ref,79,8.75464
ref,79,6
ref,79,5.15601
ref,79,0.0931504
ref,79,8.77461
ref,79,5.98875
ref,80,3.73096
ref,80,7.6402
ref,80,0.682311
ref,80,7.95015
ref,80,3.75
ref,80,7.60013
ref,80,0.710006
ref,80,7.93623
ref,81,5.65894
ref,81,6.3
ref,81,2.77774
ref,81,5.27226
ref,81,5.66494
ref,81,6.28091
ref,81,2.80414
ref,81,5.24106
ref,82,8.35899
ref,82,4.4545
ref,82,1.76796
ref,82,5.42753
ref,82,8.34541
ref,82,4.45459
ref,82,1.75
ref,82,5.44101
ref,83,3.1303
ref,83,2.3697
ref,83,11.85
ref,83,2.66552
ref,83,3.13448
ref,83,2.36064
ref,83,11.8583
ref,83,2.63109
ref,84,4.50683
ref,84,6.93253
ref,84,5.68528
ref,84,2.86472
ref,84,4.5
ref,84,6.9289
ref,84,5.7211
ref,84,2.86063
ref,85,1.20302
ref,85,1.70001
ref,85,15.4
ref,85,1.70001
ref,85,1.18635
ref,85,1.70483
ref,85,15.3839
ref,85,1.72186
ref,86,5.83944
ref,86,6.36056
ref,86,3.93973
ref,86,3.86315
ref,86,5.84712
ref,86,6.32971
ref,86,3.97029
ref,86,3.85
ref,87,2.85769
ref,87,6.25
ref,87,1.7
ref,87,9.2
ref,87,2.84745
ref,87,6.24855
ref,87,1.71241
ref,87,9.1839
ref,88,1.21389
ref,88,4.75001
ref,88,6.103
ref,88,7.94701
ref,88,1.22042
ref,88,4.71929
ref,88,6.11028
ref,88,7.93611
ref,89,8.85001
ref,89,1.09967
ref,89,1.00699
ref,89,9.03171
ref,89,8.86196
ref,89,1.09965
ref,89,1.00001
ref,89,9.05
ref,90,2.50001
ref,90,1.28161
ref,90,3.74968
ref,90,12.4908
ref,90,2.4708
ref,90,1.30712
ref,90,3.75
ref,90,12.45
ref,91,3.55
ref,91,4.50848
ref,91,4.54152
ref,91,7.38522
ref,91,3.5891
ref,91,4.47568
ref,91,4.56743
ref,91,7.38257
ref,92,2.32835
ref,92,1.85447
ref,92,6.00585
ref,92,9.8
ref,92,2.35
ref,92,1.85
ref,92,5.99908
ref,92,9.81225
ref,93,7.70104
ref,93,2.86427
ref,93,0.997708
ref,93,8.45227
ref,93,7.7
ref,93,2.82952
ref,93,1.02046
ref,93,8.43474
ref,94,3.22768
ref,94,2.05532
ref,94,9.83091
ref,94,4.88838
ref,94,3.25
ref,94,2.05
ref,94,9.8
ref,94,4.89771
ref,95,1.18753
ref,95,4.08689
ref,95,3.73147
ref,95,10.9829
ref,95,1.21117
ref,95,4.05001
ref,95,3.75
ref,95,11
ref,96,2.22832
ref,96,12.2077
ref,96,3.54232
ref,96,2
ref,96,2.26505
ref,96,12.1849
ref,96,3.53347
ref,96,2.03821
ref,97,1.70972
ref,97,3.3493
ref,97,9.8
ref,97,5.15
ref,97,1.7
ref,97,3.32525
ref,97,9.82066
ref,97,5.14507
ref,98,5.98828
ref,98,6.25584
ref,98,1.564
ref,98,6.18016
ref,98,6.01551
ref,98,6.23449
ref,98,1.55
ref,98,6.21172
ref,99,5.20001
ref,99,1.25967
ref,99,1.15301
ref,99,12.3691
ref,99,5.22417
ref,99,1.24406
ref,99,1.15001
ref,99,12.4
ref,100,0.593978
ref,100,5.73868
ref,100,10.2171
ref,100,3.46237
ref,100,0.587368
ref,100,5.75026
ref,100,10.2057
ref,100,3.4446
ref,101,4.69399
ref,101,7.82814
ref,101,1.48016
ref,101,6.01984
ref,101,4.65
ref,101,7.83821
ref,101,1.51179
ref,101,5.97787
ref,102,4.1
ref,102,2.45
ref,102,3.5
ref,102,9.94307
ref,102,4.12133
ref,102,2.43613
ref,102,3.51564
ref,102,9.93384
ref,103,5.96939
ref,103,1.60173
ref,103,8.94485
ref,103,3.5
ref,103,5.95
ref,103,1.6
ref,103,8.94411
ref,103,3.48993
ref,104,1.72962
ref,104,3.77038
ref,104,7.5
ref,104,6.97635
ref,104,1.77365
ref,104,3.72871
ref,104,7.52248
ref,104,6.9988
ref,105,2.13751
ref,105,13.4625
ref,105,2.95
ref,105,1.4652
ref,105,2.13479
ref,105,13.432
ref,105,2.9673
ref,105,1.45072
ref,106,7.16149
ref,106,0.0422319
ref,106,10.7444
ref,106,2.0292
ref,106,7.17264
ref,106,0.0376858
ref,106,10.7624
ref,106,2.05
ref,107,1.08212
ref,107,1.91054
ref,107,10.1573
ref,107,6.85348
ref,107,1.0965
ref,107,1.90002
ref,107,10.1287
ref,107,6.87131
ref,108,4.45561
ref,108,4.15
ref,108,1.9
ref,108,9.5
ref,108,4.46662
ref,108,4.15431
ref,108,1.8813
ref,108,9.49216
ref,109,2.86192
ref,109,0.637878
ref,109,8.02499
ref,109,8.47231
ref,109,2.85308
ref,109,0.649953
ref,109,7.99986
ref,109,8.5
ref,110,6.31965
ref,110,1.26172
ref,110,1.65001
ref,110,10.75
ref,110,6.35001
ref,110,1.2389
ref,110,1.68202
ref,110,10.7477
ref,111,2.57104
ref,111,9.72222
ref,111,1.97778
ref,111,5.75
ref,111,2.56406
ref,111,9.68594
ref,111,1.98503
ref,111,5.74393
ref,112,3.6
ref,112,7.9
ref,112,2.2
ref,112,6.32199
ref,112,3.56547
ref,112,7.90079
ref,112,2.2059
ref,112,6.30586
ref,113,4.5
ref,113,5.63658
ref,113,4.15036
ref,113,5.7242
ref,113,4.48255
ref,113,5.65632
ref,113,4.15
ref,113,5.7
ref,114,1.65
ref,114,3.55
ref,114,3.2
ref,114,11.6044
ref,114,1.65243
ref,114,3.56271
ref,114,3.18909
ref,114,11.5914
ref,115,5.55
ref,115,1.25
ref,115,2.9
ref,115,10.2807
ref,115,5.58848
ref,115,1.2131
ref,115,2.93193
ref,115,10.2858
ref,116,2.56474
ref,116,3.67984
ref,116,4.30542
ref,116,9.46496
ref,116,2.53504
ref,116,3.7
ref,116,4.28473
ref,116,9.46527
ref,117,2.7432
ref,117,4.6
ref,117,2.01057
ref,117,10.6394
ref,117,2.7587
ref,117,4.61347
ref,117,1.97783
ref,117,10.6568
ref,118,5.9899
ref,118,1.15
ref,118,6.85
ref,118,6
ref,118,6.00682
ref,118,1.13117
ref,118,6.85688
ref,118,6.01522
ref,119,4.4032
ref,119,6.45848
ref,119,2.68637
ref,119,6.46363
ref,119,4.4
ref,119,6.45326
ref,119,2.69674
ref,119,6.43832
ref,120,1.1
ref,120,1.46592
ref,120,10.2841
ref,120,7.12726
ref,120,1.12855
ref,120,1.44419
ref,120,10.3072
ref,120,7.14277
ref,121,2.1842
ref,121,1.55
ref,121,1.3
ref,121,14.95
ref,121,2.19729
ref,121,1.55179
ref,121,1.29098
ref,121,14.9758
ref,122,4.94688
ref,122,3.45
ref,122,4.95
ref,122,6.65
ref,122,4.95198
ref,122,3.43804
ref,122,4.95616
ref,122,6.65694
ref,123,2.63405
ref,123,17.35
ref,123,2.65429
ref,123,17.3617
ref,124,5.5408
ref,124,2.51166
ref,124,1.23833
ref,124,10.7
ref,124,5.53373
ref,124,2.51627
ref,124,1.24156
ref,124,10.7176
ref,125,1.7007
ref,125,10.1699
ref,125,5.38397
ref,125,2.75796
ref,125,1.7
ref,125,10.15
ref,125,5.4
ref,125,2.73748
ref,126,3.67651
ref,126,1.79183
ref,126,3.03362
ref,126,11.4745
ref,126,3.69102
ref,126,1.80898
ref,126,3.05
ref,126,11.4735
ref,127,3.70156
ref,127,4.15
ref,127,8.3995
ref,127,3.7505
ref,127,3.68437
ref,127,4.1476
ref,127,8.41803
ref,127,3.74844
ref,128,2.44872
ref,128,2.60128
ref,128,10.75
ref,128,4.18616
ref,128,2.46384
ref,128,2.59143
ref,128,10.7369
ref,128,4.22163
ref,129,6.53047
ref,129,3.59194
ref,129,1.8831
ref,129,7.98025
ref,129,6.55
ref,129,3.6
ref,129,1.85
ref,129,8.01424
ref,130,2.09251
ref,130,7.45067
ref,130,0.999302
ref,130,9.45003
ref,130,2.08818
ref,130,7.46184
ref,130,1.00721
ref,130,9.45025
ref,131,5.97031
ref,131,1.11019
ref,131,3.16951
ref,131,9.74063
ref,131,5.95937
ref,131,1.15
ref,131,3.13197
ref,131,9.76803
ref,132,0.231448
ref,132,4.12044
ref,132,3.53161
ref,132,12.1017
ref,132,0.260509
ref,132,4.08778
ref,132,3.56868
ref,132,12.0978
ref,133,3.54213
ref,133,8.63789
ref,133,3.66496
ref,133,4.15
ref,133,3.55
ref,133,8.65
ref,133,3.6659
ref,133,4.13912
ref,134,8.30955
ref,134,0.963613
ref,134,3.83223
ref,134,6.9178
ref,134,8.30003
ref,134,0.965993
ref,134,3.83398
ref,134,6.8768
ref,135,8.18391
ref,135,1.61989
ref,135,0.0327683
ref,135,10.1488
ref,135,8.21461
ref,135,1.60917
ref,135,0.0576378
ref,135,10.1332
ref,136,5.00919
ref,136,5.1262
ref,136,1.63496
ref,136,8.25
ref,136,5
ref,136,5.1
ref,136,1.67454
ref,136,8.20511
ref,137,4.24359
ref,137,4.67565
ref,137,4.18076
ref,137,6.90156
ref,137,4.24844
ref,137,4.65
ref,137,4.21333
ref,137,6.88667
ref,138,2.25
ref,138,6.74338
ref,138,3.65662
ref,138,7.32778
ref,138,2.28478
ref,138,6.73744
ref,138,3.67462
ref,138,7.32538
ref,139,1.70835
ref,139,7.28598
ref,139,1.9
ref,139,9.1
ref,139,1.7
ref,139,7.2877
ref,139,1.91645
ref,139,9.10152
ref,140,4.02229
ref,140,1.27509
ref,140,0.222737
ref,140,14.5022
ref,140,4.01085
ref,140,1.2914
ref,140,0.216656
ref,140,14.4588
ref,141,1.75186
ref,141,4.44141
ref,141,5.18456
ref,141,8.61544
ref,141,1.75
ref,141,4.47423
ref,141,5.17577
ref,141,8.60674
ref,142,3.88284
ref,142,4.08135
ref,142,8.7062
ref,142,3.35
ref,142,3.85
ref,142,4.1
ref,142,8.68676
ref,142,3.34285
ref,143,5.28044
ref,143,2.57155
ref,143,1.398
ref,143,10.7324
ref,143,5.31756
ref,143,2.55
ref,143,1.39135
ref,143,10.7586
ref,144,1.0408
ref,144,1.39715
ref,144,2.40287
ref,144,15.15
ref,144,1.03507
ref,144,1.4149
ref,144,2.37922
ref,144,15.18
ref,145,2.01236
ref,145,3.34052
ref,145,5.89711
ref,145,8.72728
ref,145,2.02272
ref,145,3.35
ref,145,5.92017
ref,145,8.72983
ref,146,2.00925
ref,146,8.34075
ref,146,7.44417
ref,146,2.21232
ref,146,1.99351
ref,146,8.34095
ref,146,7.45905
ref,146,2.2
ref,147,1.65
ref,147,4.30016
ref,147,0.675935
ref,147,13.3558
ref,147,1.6439
ref,147,4.33123
ref,147,0.692817
ref,147,13.3501
ref,148,0.911122
ref,148,1.20004
ref,148,9.1
ref,148,8.80005
ref,148,0.894244
ref,148,1.20806
ref,148,9.1086
ref,148,8.77788
ref,149,2.15018
ref,149,0.654744
ref,149,2.50457
ref,149,14.6875
ref,149,2.15851
ref,149,0.644256
ref,149,2.50019
ref,149,14.7
ref,150,0.285613
ref,150,6.71292
ref,150,4.05
ref,150,8.97045
ref,150,0.278017
ref,150,6.70455
ref,150,4.02613
ref,150,8.97232
ref,151,1.12648
ref,151,1.4735
ref,151,10.1958
ref,151,7.2169
ref,151,1.13728
ref,151,1.45648
ref,151,10.1935
ref,151,7.20001
ref,152,7.74863
ref,152,1.37212
ref,152,2.13229
ref,152,8.76771
ref,152,7.75
ref,152,1.34299
ref,152,2.15701
ref,152,8.72925
ref,153,2.9739
ref,153,3.3
ref,153,3.69966
ref,153,10.0503
ref,153,2.93297
ref,153,3.29358
ref,153,3.72344
ref,153,10.0261
ref,154,4.74237
ref,154,6.15
ref,154,6.8
ref,154,2.3
ref,154,4.7604
ref,154,6.16093
ref,154,6.75671
ref,154,2.3296
ref,155,1.58721
ref,155,0.888098
ref,155,0.345435
ref,155,17.2036
ref,155,1.55005
ref,155,0.87762
ref,155,0.371441
ref,155,17.1766
ref,156,2.11976
ref,156,17.8915
ref,156,2.1
ref,156,17.8888
ref,157,12.231
ref,157,0.986964
ref,157,0.712879
ref,157,6.05013
ref,157,12.2707
ref,157,0.979401
ref,157,0.686207
ref,157,6.08271
ref,158,1.25749
ref,158,1.18328
ref,158,4.80001
ref,158,12.75
ref,158,1.25001
ref,158,1.19883
ref,158,4.8227
ref,158,12.7377
ref,159,3.7775
ref,159,6.15155
ref,159,1.25
ref,159,8.8
ref,159,3.8
ref,159,6.15158
ref,159,1.26651
ref,159,8.80286
ref,160,2.78996
ref,160,2
ref,160,7.65
ref,160,7.55
ref,160,2.81067
ref,160,1.98066
ref,160,7.66589
ref,160,7.55282
ref,161,2
ref,161,3.25812
ref,161,4.94188
ref,161,9.77775
ref,161,2.04252
ref,161,3.22973
ref,161,4.95676
ref,161,9.79324
ref,162,1.75
ref,162,3.8731
ref,162,1.22689
ref,162,13.1553
ref,162,1.75022
ref,162,3.84447
ref,162,1.23111
ref,162,13.1689
ref,163,5.27972
ref,163,4.51738
ref,163,3.74598
ref,163,6.43664
ref,163,5.32027
ref,163,4.5
ref,163,3.75
ref,163,6.45
ref,164,2.66616
ref,164,4.47375
ref,164,5.67618
ref,164,7.18054
ref,164,2.65
ref,164,4.5
ref,164,5.65
ref,164,7.20336
ref,165,6.17566
ref,165,4.25359
ref,165,1.65024
ref,165,7.9
ref,165,6.2
ref,165,4.25
ref,165,1.67377
ref,165,7.89674
ref,166,3.52632
ref,166,5.3419
ref,166,1.50298
ref,166,9.64362
ref,166,3.5
ref,166,5.35
ref,166,1.5
ref,166,9.63518
ref,167,6.47199
ref,167,1.4714
ref,167,10.8142
ref,167,1.24211
ref,167,6.45001
ref,167,1.5
ref,167,10.8
ref,167,1.25034
ref,168,2.6
ref,168,5.62982
ref,168,0.720057
ref,168,11.0731
ref,168,2.60146
ref,168,5.62568
ref,168,0.720478
ref,168,11.0294
ref,169,1.45432
ref,169,2.11922
ref,169,1.98878
ref,169,14.4577
ref,169,1.45
ref,169,2.1
ref,169,2
ref,169,14.43
ref,170,4.77959
ref,170,3.25
ref,170,4.85
ref,170,7.1
ref,170,4.80881
ref,170,3.22978
ref,170,4.8552
ref,170,7.12662
ref,171,4.79013
ref,171,3.8587
ref,171,2.1413
ref,171,9.2
ref,171,4.79007
ref,171,3.85993
ref,171,2.16497
ref,171,9.19489
ref,172,3.8997
ref,172,0.95
ref,172,9.07175
ref,172,6.07825
ref,172,3.92415
ref,172,0.94306
ref,172,9.03279
ref,172,6.1003
ref,173,3.4014
ref,173,0.293514
ref,173,7.45509
ref,173,8.83861
ref,173,3.43284
ref,173,0.277014
ref,173,7.43814
ref,173,8.8634
ref,174,1.77581
ref,174,1.12966
ref,174,1.08662
ref,174,16.0134
ref,174,1.75001
ref,174,1.1546
ref,174,1.09537
ref,174,15.9946
ref,175,5.5
ref,175,3.63504
ref,175,8.46496
ref,175,2.42151
ref,175,5.49231
ref,175,3.63619
ref,175,8.45666
ref,175,2.39334
ref,176,7.15
ref,176,5.05561
ref,176,3.44439
ref,176,4.36979
ref,176,7.14062
ref,176,5.03959
ref,176,3.42801
ref,176,4.37199
ref,177,3.2963
ref,177,8.55982
ref,177,0.393096
ref,177,7.73085
ref,177,3.31993
ref,177,8.55086
ref,177,0.377188
ref,177,7.77195
ref,178,1.30478
ref,178,6.55
ref,178,1.7
ref,178,10.45
ref,178,1.29996
ref,178,6.55022
ref,178,1.72089
ref,178,10.4241
ref,179,1.79847
ref,179,13.8745
ref,179,1.55616
ref,179,2.79384
ref,179,1.8
ref,179,13.8505
ref,179,1.54946
ref,179,2.77708
ref,180,6.15019
ref,180,0.643364
ref,180,2.80644
ref,180,10.4116
ref,180,6.14768
ref,180,0.64053
ref,180,2.8215
ref,180,10.3787
ref,181,1.26129
ref,181,2.66078
ref,181,11.9994
ref,181,4.06151
ref,181,1.3
ref,181,2.65
ref,181,12
ref,181,4.06705
ref,182,1.80137
ref,182,3.00258
ref,182,0.196338
ref,182,15.0011
ref,182,1.82467
ref,182,2.98825
ref,182,0.184268
ref,182,15.0014
ref,183,2.65187
ref,183,1.95293
ref,183,2.83591
ref,183,12.55
ref,183,2.65
ref,183,1.95
ref,183,2.83132
ref,183,12.578
ref,184,2.86215
ref,184,4.73187
ref,184,8.72318
ref,184,3.66304
ref,184,2.9
ref,184,4.7
ref,184,8.75
ref,184,3.66976
ref,185,3.99087
ref,185,6.43938
ref,185,1.63167
ref,185,7.92895
ref,185,3.99788
ref,185,6.45212
ref,185,1.6
ref,185,7.95913
ref,186,4.4
ref,186,5.25
ref,186,1.05
ref,186,9.31745
ref,186,4.40305
ref,186,5.21481
ref,186,1.0512
ref,186,9.31349
ref,187,5.12476
ref,187,2.42312
ref,187,2.87688
ref,187,9.6
ref,187,5.08489
ref,187,2.41511
ref,187,2.89292
ref,187,9.58232
ref,188,2.81226
ref,188,2.85
ref,188,11.5121
ref,188,2.8379
ref,188,2.77661
ref,188,2.88778
ref,188,11.4856
ref,188,2.83774
ref,189,0.95
ref,189,6.6035
ref,189,1.6465
ref,189,10.7962
ref,189,0.950653
ref,189,6.60311
ref,189,1.65206
ref,189,10.7979
ref,190,8.10426
ref,190,2.84574
ref,190,5.11769
ref,190,3.95234
ref,190,8.07997
ref,190,2.8302
ref,190,5.1198
ref,190,3.95
ref,191,5.67385
ref,191,1.57614
ref,191,2.05
ref,191,10.7135
ref,191,5.63655
ref,191,1.60274
ref,191,2.02705
ref,191,10.7202
ref,192,4.75
ref,192,1.42429
ref,192,6.5757
ref,192,7.25411
ref,192,4.75268
ref,192,1.3932
ref,192,6.57959
ref,192,7.27041
ref,193,0.439662
ref,193,1.66918
ref,193,1.54056
ref,193,16.3575
ref,193,0.441865
ref,193,1.65059
ref,193,1.54996
ref,193,16.3506
ref,194,3.7
ref,194,5.82723
ref,194,6.69398
ref,194,3.7769
ref,194,3.68314
