eta,conf,n_cool,n_inst,density,action,s_per_inst
1.5,18,112,8,0.2,42.1347,5.26683
1.5,18,113,8,0.2,42.0384,5.2548
1.5,18,114,8,0.2,41.935,5.24188
1.5,18,115,8,0.2,41.8193,5.22741
1.5,18,116,8,0.2,41.7566,5.21958
1.5,18,117,8,0.2,41.6946,5.21183
1.5,18,118,8,0.2,41.5975,5.19969
1.5,18,119,8,0.2,41.5145,5.18931
1.5,18,120,8,0.2,41.4532,5.18165
1.5,18,121,8,0.2,41.3868,5.17335
1.5,18,122,8,0.2,41.3192,5.16491
1.5,18,123,8,0.2,41.2341,5.15427
1.5,18,124,8,0.2,41.1108,5.13885
1.5,18,125,8,0.2,40.9845,5.12306
1.5,18,126,8,0.2,40.928,5.116
1.5,18,127,8,0.2,40.8608,5.1076
1.5,18,128,8,0.2,40.7705,5.09631
1.5,18,129,8,0.2,40.6906,5.08632
1.5,18,130,8,0.2,40.5784,5.0723
1.5,18,131,8,0.2,40.5016,5.0627
1.5,18,132,8,0.2,40.4293,5.05366
1.5,18,133,8,0.2,40.3355,5.04194
1.5,18,134,8,0.2,40.2869,5.03586
1.5,18,135,8,0.2,40.2119,5.02649
1.5,18,136,8,0.2,40.1102,5.01377
1.5,18,137,8,0.2,40.0544,5.0068
1.5,18,138,8,0.2,39.9823,4.99779
1.5,18,139,8,0.2,39.9242,4.99052
1.5,18,140,8,0.2,39.8507,4.98134
1.5,18,141,8,0.2,39.7917,4.97396
1.5,18,142,8,0.2,39.7126,4.96408
1.5,18,143,8,0.2,39.6511,4.95639
1.5,18,144,8,0.2,39.5985,4.94981
1.5,18,145,8,0.2,39.538,4.94224
1.5,18,146,8,0.2,39.4776,4.9347
1.5,18,147,8,0.2,39.3874,4.92342
1.5,18,148,8,0.2,39.326,4.91576
1.5,18,149,8,0.2,39.2875,4.91093
1.5,18,150,8,0.2,39.244,4.9055
1.5,18,151,8,0.2,39.1975,4.89968
1.5,18,152,8,0.2,39.1638,4.89547
1.5,18,153,8,0.2,39.1032,4.8879
1.5,18,154,8,0.2,39.0599,4.88248
1.5,18,155,8,0.2,39.0229,4.87787
1.5,18,156,8,0.2,38.9885,4.87356
1.5,18,157,8,0.2,38.9574,4.86967
1.5,18,158,8,0.2,38.9224,4.86529
1.5,18,159,8,0.2,38.8661,4.85826
1.5,18,160,8,0.2,38.8266,4.85332
1.5,18,161,8,0.2,38.7838,4.84797
1.5,18,162,8,0.2,38.7289,4.84111
1.5,18,163,8,0.2,38.6819,4.83524
1.5,18,164,8,0.2,38.6385,4.82981
1.5,18,165,8,0.2,38.6059,4.82574
1.5,18,166,8,0.2,38.5653,4.82067
1.5,18,167,8,0.2,38.5226,4.81532
1.5,18,168,8,0.2,38.4887,4.81108
1.5,18,169,8,0.2,38.4524,4.80655
1.5,18,170,8,0.2,38.4149,4.80186
1.5,18,171,8,0.2,38.3792,4.7974
1.5,18,172,8,0.2,38.3498,4.79372
1.5,18,173,8,0.2,38.329,4.79113
1.5,18,174,8,0.2,38.3088,4.7886
1.5,18,175,8,0.2,38.273,4.78413
1.5,18,176,8,0.2,38.2497,4.78122
1.5,18,177,8,0.2,38.2195,4.77744
1.5,18,178,8,0.2,38.1963,4.77453
1.5,18,179,8,0.2,38.1678,4.77097
1.5,18,180,8,0.2,38.1476,4.76845
1.5,18,181,8,0.2,38.129,4.76613
1.5,18,182,8,0.2,38.1068,4.76335
1.5,18,183,8,0.2,38.0666,4.75832
1.5,18,184,8,0.2,38.0439,4.75549
1.5,18,185,8,0.2,38.0016,4.7502
1.5,18,186,8,0.2,37.9823,4.74779
1.5,18,187,8,0.2,37.9587,4.74484
1.5,18,188,8,0.2,37.9363,4.74203
1.5,18,189,8,0.2,37.9201,4.74001
1.5,18,190,8,0.2,37.906,4.73825
1.5,18,191,8,0.2,37.878,4.73475
1.5,18,192,8,0.2,37.863,4.73288
1.5,18,193,8,0.2,37.8468,4.73085
1.5,18,194,8,0.2,37.8267,4.72834
1.5,18,195,8,0.2,37.7998,4.72497
1.5,18,196,8,0.2,37.7777,4.72222
1.5,18,197,8,0.2,37.7542,4.71927
1.5,18,198,8,0.2,37.7243,4.71553
1.5,18,199,8,0.2,37.7092,4.71365
1.5,18,200,8,0.2,37.7007,4.71259
1.5,19,0,22,0.55,454.654,20.6661
1.5,19,1,22,0.55,410.715,18.6689
1.5,19,2,18,0.45,370.973,20.6096
1.5,19,3,16,0.4,336.47,21.0294
1.5,19,4,14,0.35,305.426,21.8161
1.5,19,5,14,0.35,279.777,19.984
1.5,19,6,14,0.35,258.24,18.4457
1.5,19,7,14,0.35,240.358,17.1684
1.5,19,8,12,0.3,221.57,18.4642
1.5,19,9,12,0.3,202.668,16.889
1.5,19,10,12,0.3,190.724,15.8937
1.5,19,11,12,0.3,177.771,14.8142
1.5,19,12,10,0.25,166.543,16.6543
1.5,19,13,10,0.25,157.672,15.7672
1.5,19,14,10,0.25,148.356,14.8356
1.5,19,15,10,0.25,141.096,14.1096
1.5,19,16,8,0.2,133.33,16.6662
1.5,19,17,8,0.2,127.564,15.9455
1.5,19,18,8,0.2,121.06,15.1325
1.5,19,19,8,0.2,116.177,14.5222
1.5,19,20,8,0.2,112.637,14.0797
1.5,19,21,8,0.2,108.284,13.5355
1.5,19,22,8,0.2,104.373,13.0467
1.5,19,23,8,0.2,100.752,12.594
1.5,19,24,8,0.2,97.7696,12.2212
1.5,19,25,8,0.2,94.7713,11.8464
1.5,19,26,8,0.2,92.4243,11.553
1.5,19,27,8,0.2,90.0221,11.2528
1.5,19,28,8,0.2,87.9659,10.9957
1.5,19,29,8,0.2,85.9872,10.7484
1.5,19,30,8,0.2,84.5091,10.5636
1.5,19,31,8,0.2,82.9406,10.3676
1.5,19,32,8,0.2,81.5473,10.1934
1.5,19,33,8,0.2,79.7064,9.9633
1.5,19,34,8,0.2,78.0896,9.7612
1.5,19,35,8,0.2,76.8495,9.60619
1.5,19,36,8,0.2,75.4463,9.43079
1.5,19,37,8,0.2,74.5329,9.31661
1.5,19,38,8,0.2,73.8165,9.22707
1.5,19,39,8,0.2,72.6609,9.08261
1.5,19,40,8,0.2,71.4857,8.93571
1.5,19,41,8,0.2,70.4092,8.80115
1.5,19,42,8,0.2,69.6715,8.70894
1.5,19,43,8,0.2,69.0508,8.63135
1.5,19,44,8,0.2,67.9548,8.49435
1.5,19,45,8,0.2,67.124,8.3905
1.5,19,46,8,0.2,66.4095,8.30119
1.5,19,47,8,0.2,65.5702,8.19627
1.5,19,48,8,0.2,64.9751,8.12188
1.5,19,49,8,0.2,64.5246,8.06557
1.5,19,50,8,0.2,63.9494,7.99368
1.5,19,51,8,0.2,63.3862,7.92327
1.5,19,52,8,0.2,62.8983,7.86229
1.5,19,53,8,0.2,62.3083,7.78854
1.5,19,54,8,0.2,61.7391,7.71738
1.5,19,55,8,0.2,61.0311,7.62889
1.5,19,56,8,0.2,60.4439,7.55548
1.5,19,57,8,0.2,59.9033,7.48791
1.5,19,58,8,0.2,59.4435,7.43044
1.5,19,59,8,0.2,58.8444,7.35555
1.5,19,60,8,0.2,58.3812,7.29765
1.5,19,61,8,0.2,57.9466,7.24332
1.5,19,62,8,0.2,57.5018,7.18773
1.5,19,63,8,0.2,57.018,7.12726
1.5,19,64,8,0.2,56.7448,7.0931
1.5,19,65,8,0.2,56.3067,7.03834
1.5,19,66,8,0.2,55.846,6.98075
1.5,19,67,8,0.2,55.4054,6.92567
1.5,19,68,8,0.2,55.0991,6.88739
1.5,19,69,8,0.2,54.7538,6.84422
1.5,19,70,8,0.2,54.324,6.7905
1.5,19,71,8,0.2,53.9627,6.74534
1.5,19,72,8,0.2,53.4591,6.68239
1.5,19,73,8,0.2,53.1821,6.64776
1.5,19,74,8,0.2,52.8381,6.60477
1.5,19,75,8,0.2,52.4971,6.56213
1.5,19,76,8,0.2,52.1953,6.52441
1.5,19,77,8,0.2,51.9211,6.49014
1.5,19,78,8,0.2,51.5919,6.44899
1.5,19,79,8,0.2,51.3292,6.41615
1.5,19,80,8,0.2,51.1331,6.39164
1.5,19,81,8,0.2,50.8638,6.35798
1.5,19,82,8,0.2,50.637,6.32963
1.5,19,83,8,0.2,50.3331,6.29164
1.5,19,84,8,0.2,50.123,6.26537
1.5,19,85,8,0.2,49.9121,6.23902
1.5,19,86,8,0.2,49.6094,6.20117
1.5,19,87,8,0.2,49.3698,6.17122
1.5,19,88,8,0.2,49.1006,6.13757
1.5,19,89,8,0.2,48.8072,6.10091
1.5,19,90,8,0.2,48.6091,6.07614
1.5,19,91,8,0.2,48.425,6.05313
1.5,19,92,8,0.2,48.1689,6.02112
1.5,19,93,8,0.2,48.0409,6.00511
1.5,19,94,8,0.2,47.8532,5.98165
1.5,19,95,8,0.2,47.6626,5.95782
1.5,19,96,8,0.2,47.431,5.92888
1.5,19,97,8,0.2,47.2594,5.90743
1.5,19,98,8,0.2,47.0595,5.88244
1.5,19,99,8,0.2,46.8508,5.85635
1.5,19,100,8,0.2,46.6477,5.83097
1.5,19,101,8,0.2,46.401,5.80013
1.5,19,102,8,0.2,46.2119,5.77649
1.5,19,103,8,0.2,46.032,5.754
1.5,19,104,8,0.2,45.8575,5.73219
1.5,19,105,8,0.2,45.7184,5.7148
1.5,19,106,8,0.2,45.5355,5.69194
1.5,19,107,8,0.2,45.3667,5.67084
1.5,19,108,8,0.2,45.1799,5.64748
1.5,19,109,8,0.2,44.9231,5.61539
1.5,19,110,8,0.2,44.7218,5.59022
1.5,19,111,8,0.2,44.5514,5.56893
1.5,19,112,8,0.2,44.4337,5.55421
1.5,19,113,8,0.2,44.2399,5.52999
1.5,19,114,8,0.2,44.1334,5.51667
1.5,19,115,8,0.2,44.0052,5.50065
1.5,19,116,8,0.2,43.8683,5.48353
1.5,19,117,8,0.2,43.742,5.46776
1.5,19,118,8,0.2,43.6577,5.45722
1.5,19,119,8,0.2,43.5502,5.44377
1.5,19,120,8,0.2,43.4147,5.42684
1.5,19,121,8,0.2,43.3167,5.41459
1.5,19,122,8,0.2,43.1558,5.39447
1.5,19,123,8,0.2,43.0481,5.38101
1.5,19,124,8,0.2,42.9366,5.36707
1.5,19,125,8,0.2,42.8561,5.35701
1.5,19,126,8,0.2,42.6951,5.33689
1.5,19,127,8,0.2,42.5939,5.32423
1.5,19,128,8,0.2,42.4618,5.30772
1.5,19,129,8,0.2,42.3107,5.28883
1.5,19,130,8,0.2,42.2277,5.27846
1.5,19,131,8,0.2,42.17,5.27125
1.5,19,132,8,0.2,42.0804,5.26005
1.5,19,133,8,0.2,41.9816,5.2477
1.5,19,134,8,0.2,41.8595,5.23243
1.5,19,135,8,0.2,41.7883,5.22354
1.5,19,136,8,0.2,41.7,5.2125
1.5,19,137,8,0.2,41.5933,5.19916
1.5,19,138,8,0.2,41.5011,5.18764
1.5,19,139,8,0.2,41.4185,5.17731
1.5,19,140,8,0.2,41.314,5.16425
1.5,19,141,8,0.2,41.2425,5.15531
1.5,19,142,8,0.2,41.1703,5.14628
1.5,19,143,8,0.2,41.1062,5.13828
1.5,19,144,8,0.2,41.0203,5.12754
1.5,19,145,8,0.2,40.9697,5.12121
1.5,19,146,8,0.2,40.9252,5.11564
1.5,19,147,8,0.2,40.8585,5.10732
1.5,19,148,8,0.2,40.7972,5.09965
1.5,19,149,8,0.2,40.7263,5.09078
1.5,19,150,8,0.2,40.651,5.08138
1.5,19,151,8,0.2,40.5793,5.07241
1.5,19,152,8,0.2,40.5267,5.06584
1.5,19,153,8,0.2,40.4303,5.05379
1.5,19,154,8,0.2,40.3672,5.0459
1.5,19,155,8,0.2,40.3253,5.04066
1.5,19,156,8,0.2,40.2694,5.03368
1.5,19,157,8,0.2,40.2217,5.02771
1.5,19,158,8,0.2,40.1577,5.01971
1.5,19,159,8,0.2,40.0826,5.01033
1.5,19,160,8,0.2,40.0215,5.00269
1.5,19,161,8,0.2,39.9504,4.9938
1.5,19,162,8,0.2,39.9088,4.9886
1.5,19,163,8,0.2,39.8484,4.98105
1.5,19,164,8,0.2,39.7904,4.9738
1.5,19,165,8,0.2,39.751,4.96887
1.5,19,166,8,0.2,39.7025,4.96282
1.5,19,167,8,0.2,39.6538,4.95673
1.5,19,168,8,0.2,39.5986,4.94982
1.5,19,169,8,0.2,39.5595,4.94494
1.5,19,170,8,0.2,39.5082,4.93852
1.5,19,171,8,0.2,39.4464,4.93079
1.5,19,172,8,0.2,39.3953,4.92441
1.5,19,173,8,0.2,39.3409,4.91761
1.5,19,174,8,0.2,39.2978,4.91222
1.5,19,175,8,0.2,39.2592,4.9074
1.5,19,176,8,0.2,39.2256,4.9032
1.5,19,177,8,0.2,39.1871,4.89839
1.5,19,178,8,0.2,39.1544,4.8943
1.5,19,179,8,0.2,39.1049,4.88812
1.5,19,180,8,0.2,39.0676,4.88345
1.5,19,181,8,0.2,39.0381,4.87976
1.5,19,182,8,0.2,38.9805,4.87256
1.5,19,183,8,0.2,38.9422,4.86778
1.5,19,184,8,0.2,38.8988,4.86235
1.5,19,185,8,0.2,38.8736,4.8592
1.5,19,186,8,0.2,38.8348,4.85435
1.5,19,187,8,0.2,38.8043,4.85054
1.5,19,188,8,0.2,38.7836,4.84795
1.5,19,189,8,0.2,38.7369,4.84211
1.5,19,190,8,0.2,38.7133,4.83917
1.5,19,191,8,0.2,38.6768,4.8346
1.5,19,192,8,0.2,38.6278,4.82848
1.5,19,193,8,0.2,38.5892,4.82365
1.5,19,194,8,0.2,38.5625,4.82031
1.5,19,195,8,0.2,38.5265,4.81581
1.5,19,196,8,0.2,38.5029,4.81286
1.5,19,197,8,0.2,38.4808,4.8101
1.5,19,198,8,0.2,38.4378,4.80473
1.5,19,199,8,0.2,38.4207,4.80259
1.5,19,200,8,0.2,38.4005,4.80007
1.5,20,0,24,0.6,419.925,17.4969
1.5,20,1,22,0.55,370.107,16.823
1.5,20,2,16,0.4,335.037,20.9398
1.5,20,3,14,0.35,297.93,21.2807
1.5,20,4,14,0.35,267.325,19.0947
1.5,20,5,12,0.3,240.37,20.0308
1.5,20,6,12,0.3,218.548,18.2123
1.5,20,7,12,0.3,197.168,16.4307
1.5,20,8,12,0.3,182.169,15.1808
1.5,20,9,12,0.3,166.611,13.8842
1.5,20,10,12,0.3,155.805,12.9837
1.5,20,11,12,0.3,146.866,12.2389
1.5,20,12,12,0.3,137.677,11.473
1.5,20,13,12,0.3,129.786,10.8155
1.5,20,14,12,0.3,122.777,10.2314
1.5,20,15,12,0.3,115.89,9.65747
1.5,20,16,12,0.3,109.678,9.13982
1.5,20,17,10,0.25,104.387,10.4387
1.5,20,18,10,0.25,100.062,10.0062
1.5,20,19,10,0.25,96.2109,9.62109
1.5,20,20,10,0.25,92.7778,9.27778
1.5,20,21,10,0.25,90.2417,9.02417
1.5,20,22,10,0.25,87.6432,8.76432
1.5,20,23,10,0.25,84.8637,8.48637
1.5,20,24,10,0.25,83.0634,8.30634
1.5,20,25,10,0.25,81.583,8.1583
1.5,20,26,10,0.25,80.16,8.016
1.5,20,27,10,0.25,78.8817,7.88817
1.5,20,28,10,0.25,77.3904,7.73904
1.5,20,29,10,0.25,76.2002,7.62002
1.5,20,30,10,0.25,75.0608,7.50608
1.5,20,31,10,0.25,73.7974,7.37974
1.5,20,32,10,0.25,72.9256,7.29256
1.5,20,33,10,0.25,71.8214,7.18214
1.5,20,34,10,0.25,70.9416,7.09416
1.5,20,35,10,0.25,69.9391,6.99391
1.5,20,36,10,0.25,69.0535,6.90535
1.5,20,37,10,0.25,68.1294,6.81294
1.5,20,38,10,0.25,67.606,6.7606
1.5,20,39,10,0.25,66.6977,6.66977
1.5,20,40,10,0.25,65.8788,6.58788
1.5,20,41,10,0.25,65.1454,6.51454
1.5,20,42,10,0.25,64.551,6.4551
1.5,20,43,10,0.25,64.1676,6.41676
1.5,20,44,10,0.25,63.5776,6.35776
1.5,20,45,10,0.25,62.9041,6.29041
1.5,20,46,10,0.25,62.3529,6.23529
1.5,20,47,10,0.25,61.7647,6.17647
1.5,20,48,10,0.25,61.3823,6.13823
1.5,20,49,10,0.25,61.0139,6.10139
1.5,20,50,10,0.25,60.4878,6.04878
1.5,20,51,10,0.25,60.1186,6.01186
1.5,20,52,10,0.25,59.683,5.9683
1.5,20,53,8,0.2,59.2439,7.40549
1.5,20,54,8,0.2,58.7427,7.34283
1.5,20,55,8,0.2,58.3298,7.29123
1.5,20,56,8,0.2,58.0782,7.25978
1.5,20,57,8,0.2,57.7106,7.21383
1.5,20,58,8,0.2,57.2418,7.15523
1.5,20,59,8,0.2,56.8971,7.11213
1.5,20,60,8,0.2,56.5445,7.06807
1.5,20,61,8,0.2,56.2382,7.02977
1.5,20,62,8,0.2,55.9572,6.99465
1.5,20,63,8,0.2,55.7383,6.96728
1.5,20,64,8,0.2,55.3794,6.92243
1.5,20,65,8,0.2,54.959,6.86987
1.5,20,66,8,0.2,54.7546,6.84433
1.5,20,67,8,0.2,54.4284,6.80355
1.5,20,68,8,0.2,54.1218,6.76523
1.5,20,69,8,0.2,53.9215,6.74019
1.5,20,70,8,0.2,53.6063,6.70078
1.5,20,71,8,0.2,53.3845,6.67306
1.5,20,72,8,0.2,53.0915,6.63643
1.5,20,73,8,0.2,52.7134,6.58918
1.5,20,74,8,0.2,52.4744,6.5593
1.5,20,75,8,0.2,52.2273,6.52841
1.5,20,76,8,0.2,52.0115,6.50144
1.5,20,77,8,0.2,51.7063,6.46329
1.5,20,78,8,0.2,51.4898,6.43623
1.5,20,79,8,0.2,51.1733,6.39666
1.5,20,80,8,0.2,50.8963,6.36203
1.5,20,81,8,0.2,50.7195,6.33994
1.5,20,82,8,0.2,50.4698,6.30872
1.5,20,83,8,0.2,50.2623,6.28279
1.5,20,84,8,0.2,50.02,6.25249
1.5,20,85,8,0.2,49.85,6.23125
1.5,20,86,8,0.2,49.6422,6.20527
1.5,20,87,8,0.2,49.4273,6.17841
1.5,20,88,8,0.2,49.2439,6.15549
1.5,20,89,8,0.2,49.0708,6.13384
1.5,20,90,8,0.2,48.8052,6.10065
1.5,20,91,8,0.2,48.6898,6.08623
1.5,20,92,8,0.2,48.5857,6.07322
1.5,20,93,8,0.2,48.3694,6.04617
1.5,20,94,8,0.2,48.1717,6.02147
1.5,20,95,8,0.2,47.9008,5.9876
1.5,20,96,8,0.2,47.7682,5.97103
1.5,20,97,8,0.2,47.5714,5.94642
1.5,20,98,8,0.2,47.4063,5.92579
1.5,20,99,8,0.2,47.1981,5.89977
1.5,20,100,8,0.2,47.0916,5.88645
1.5,20,101,8,0.2,46.8668,5.85835
1.5,20,102,8,0.2,46.6188,5.82735
1.5,20,103,8,0.2,46.4434,5.80543
1.5,20,104,8,0.2,46.2035,5.77544
1.5,20,105,8,0.2,46.0401,5.75502
1.5,20,106,8,0.2,45.8826,5.73533
1.5,20,107,8,0.2,45.7405,5.71756
1.5,20,108,8,0.2,45.5958,5.69948
1.5,20,109,8,0.2,45.4393,5.67991
1.5,20,110,8,0.2,45.2856,5.6607
1.5,20,111,8,0.2,45.0579,5.63224
1.5,20,112,8,0.2,44.9096,5.6137
1.5,20,113,8,0.2,44.8125,5.60156
1.5,20,114,8,0.2,44.7425,5.59281
1.5,20,115,8,0.2,44.5807,5.57258
1.5,20,116,8,0.2,44.4641,5.55801
1.5,20,117,8,0.2,44.3215,5.54018
1.5,20,118,8,0.2,44.1692,5.52116
1.5,20,119,8,0.2,44.0782,5.50977
1.5,20,120,8,0.2,43.9386,5.49233
1.5,20,121,8,0.2,43.7699,5.47124
1.5,20,122,8,0.2,43.6597,5.45747
1.5,20,123,8,0.2,43.5268,5.44085
1.5,20,124,8,0.2,43.4527,5.43158
1.5,20,125,8,0.2,43.3733,5.42167
1.5,20,126,8,0.2,43.2301,5.40377
1.5,20,127,8,0.2,43.125,5.39063
1.5,20,128,8,0.2,43.03,5.37875
1.5,20,129,8,0.2,42.9381,5.36726
1.5,20,130,8,0.2,42.8631,5.35788
1.5,20,131,8,0.2,42.782,5.34776
1.5,20,132,8,0.2,42.7022,5.33777
1.5,20,133,8,0.2,42.5989,5.32487
1.5,20,134,8,0.2,42.462,5.30775
1.5,20,135,8,0.2,42.3646,5.29558
1.5,20,136,8,0.2,42.2705,5.28381
1.5,20,137,8,0.2,42.1944,5.2743
1.5,20,138,8,0.2,42.0222,5.25277
1.5,20,139,8,0.2,41.9559,5.24449
1.5,20,140,8,0.2,41.8536,5.2317
1.5,20,141,8,0.2,41.7823,5.22279
1.5,20,142,8,0.2,41.6967,5.21209
1.5,20,143,8,0.2,41.5991,5.19989
1.5,20,144,8,0.2,41.5159,5.18949
1.5,20,145,8,0.2,41.4502,5.18127
1.5,20,146,8,0.2,41.2931,5.16164
1.5,20,147,8,0.2,41.2322,5.15403
1.5,20,148,8,0.2,41.1512,5.14389
1.5,20,149,8,0.2,41.0534,5.13167
1.5,20,150,8,0.2,41.002,5.12525
1.5,20,151,8,0.2,40.9231,5.11539
1.5,20,152,8,0.2,40.8805,5.11006
1.5,20,153,8,0.2,40.8141,5.10176
1.5,20,154,8,0.2,40.7687,5.09609
1.5,20,155,8,0.2,40.6977,5.08721
1.5,20,156,8,0.2,40.6353,5.07941
1.5,20,157,8,0.2,40.5807,5.07258
1.5,20,158,8,0.2,40.5241,5.06552
1.5,20,159,8,0.2,40.491,5.06137
1.5,20,160,8,0.2,40.4347,5.05434
1.5,20,161,8,0.2,40.3821,5.04777
1.5,20,162,8,0.2,40.327,5.04087
1.5,20,163,8,0.2,40.2698,5.03373
1.5,20,164,8,0.2,40.1896,5.02371
1.5,20,165,8,0.2,40.1123,5.01403
1.5,20,166,8,0.2,40.0711,5.00889
1.5,20,167,8,0.2,40.0256,5.0032
1.5,20,168,8,0.2,39.9227,4.99034
1.5,20,169,8,0.2,39.8802,4.98503
1.5,20,170,8,0.2,39.8027,4.97534
1.5,20,171,8,0.2,39.7487,4.96859
1.5,20,172,8,0.2,39.6655,4.95819
1.5,20,173,8,0.2,39.6241,4.95301
1.5,20,174,8,0.2,39.587,4.94837
1.5,20,175,8,0.2,39.5305,4.94132
1.5,20,176,8,0.2,39.4869,4.93586
1.5,20,177,8,0.2,39.4575,4.93219
1.5,20,178,8,0.2,39.423,4.92788
1.5,20,179,8,0.2,39.359,4.91987
1.5,20,180,8,0.2,39.3076,4.91344
1.5,20,181,8,0.2,39.2667,4.90834
1.5,20,182,8,0.2,39.2399,4.90499
1.5,20,183,8,0.2,39.1957,4.89946
1.5,20,184,8,0.2,39.1485,4.89356
1.5,20,185,8,0.2,39.109,4.88863
1.5,20,186,8,0.2,39.0815,4.88519
1.5,20,187,8,0.2,39.0291,4.87863
1.5,20,188,8,0.2,38.9925,4.87406
1.5,20,189,8,0.2,38.9543,4.86928
1.5,20,190,8,0.2,38.921,4.86513
1.5,20,191,8,0.2,38.8808,4.86009
1.5,20,192,8,0.2,38.8605,4.85757
1.5,20,193,8,0.2,38.842,4.85525
1.5,20,194,8,0.2,38.7951,4.84938
1.5,20,195,8,0.2,38.7577,4.84472
1.5,20,196,8,0.2,38.7268,4.84085
1.5,20,197,8,0.2,38.691,4.83638
1.5,20,198,8,0.2,38.6488,4.8311
1.5,20,199,8,0.2,38.6189,4.82736
1.5,20,200,8,0.2,38.5868,4.82335
1.5,21,0,26,0.65,431.479,16.5953
1.5,21,1,22,0.55,387.205,17.6002
1.5,21,2,22,0.55,349.536,15.888
1.5,21,3,20,0.5,314.995,15.7497
1.5,21,4,20,0.5,281.636,14.0818
1.5,21,5,18,0.45,253.622,14.0901
1.5,21,6,18,0.45,231.068,12.8371
1.5,21,7,18,0.45,211.101,11.7278
1.5,21,8,18,0.45,197.62,10.9789
1.5,21,9,16,0.4,182.927,11.433
1.5,21,10,16,0.4,173.051,10.8157
1.5,21,11,16,0.4,163.13,10.1956
1.5,21,12,10,0.25,153.292,15.3292
1.5,21,13,10,0.25,145.538,14.5538
1.5,21,14,10,0.25,139.905,13.9905
1.5,21,15,10,0.25,134.303,13.4303
1.5,21,16,10,0.25,129.168,12.9168
1.5,21,17,10,0.25,125.044,12.5044
1.5,21,18,10,0.25,120.295,12.0295
1.5,21,19,10,0.25,116.487,11.6487
1.5,21,20,10,0.25,113.146,11.3146
1.5,21,21,10,0.25,110.389,11.0389
1.5,21,22,10,0.25,107.571,10.7571
1.5,21,23,10,0.25,104.988,10.4988
1.5,21,24,10,0.25,102.544,10.2544
1.5,21,25,10,0.25,100.323,10.0323
1.5,21,26,10,0.25,98.18,9.818
1.5,21,27,10,0.25,96.6248,9.66248
1.5,21,28,10,0.25,94.8954,9.48954
1.5,21,29,10,0.25,92.932,9.2932
1.5,21,30,10,0.25,91.5389,9.15389
1.5,21,31,10,0.25,89.8553,8.98553
1.5,21,32,10,0.25,88.3623,8.83623
1.5,21,33,10,0.25,87.1217,8.71217
1.5,21,34,10,0.25,86.3218,8.63218
1.5,21,35,10,0.25,84.9629,8.49629
1.5,21,36,10,0.25,84.0319,8.40319
1.5,21,37,10,0.25,82.832,8.2832
1.5,21,38,10,0.25,81.7233,8.17233
1.5,21,39,10,0.25,80.7836,8.07836
1.5,21,40,10,0.25,79.9473,7.99473
1.5,21,41,10,0.25,79.1273,7.91273
1.5,21,42,10,0.25,78.4328,7.84328
1.5,21,43,10,0.25,77.5891,7.75891
1.5,21,44,10,0.25,76.7641,7.67641
1.5,21,45,10,0.25,76.0151,7.60151
1.5,21,46,10,0.25,75.319,7.5319
1.5,21,47,10,0.25,74.6084,7.46084
1.5,21,48,10,0.25,73.9716,7.39716
1.5,21,49,10,0.25,73.4069,7.34069
1.5,21,50,10,0.25,72.8377,7.28377
1.5,21,51,10,0.25,72.3513,7.23513
1.5,21,52,10,0.25,71.769,7.1769
1.5,21,53,10,0.25,71.165,7.1165
1.5,21,54,10,0.25,70.5503,7.05503
1.5,21,55,10,0.25,70.1002,7.01002
1.5,21,56,10,0.25,69.7367,6.97367
1.5,21,57,10,0.25,69.1942,6.91942
1.5,21,58,10,0.25,68.8199,6.88199
1.5,21,59,10,0.25,68.4023,6.84023
1.5,21,60,10,0.25,67.9304,6.79304
1.5,21,61,10,0.25,67.3988,6.73988
1.5,21,62,10,0.25,66.951,6.6951
1.5,21,63,10,0.25,66.5589,6.65589
1.5,21,64,10,0.25,66.2575,6.62575
1.5,21,65,10,0.25,65.9482,6.59482
1.5,21,66,10,0.25,65.723,6.5723
1.5,21,67,10,0.25,65.3445,6.53445
1.5,21,68,10,0.25,64.9098,6.49098
1.5,21,69,10,0.25,64.603,6.4603
1.5,21,70,10,0.25,64.2005,6.42005
1.5,21,71,10,0.25,63.8745,6.38745
1.5,21,72,10,0.25,63.4842,6.34842
1.5,21,73,10,0.25,63.1771,6.31771
1.5,21,74,10,0.25,62.7916,6.27916
1.5,21,75,10,0.25,62.5127,6.25127
1.5,21,76,10,0.25,62.2176,6.22176
1.5,21,77,10,0.25,61.8545,6.18545
1.5,21,78,10,0.25,61.6481,6.16481
1.5,21,79,10,0.25,61.2588,6.12588
1.5,21,80,10,0.25,60.8932,6.08932
1.5,21,81,10,0.25,60.6093,6.06093
1.5,21,82,10,0.25,60.2581,6.02581
1.5,21,83,10,0.25,59.8911,5.98911
1.5,21,84,10,0.25,59.6542,5.96542
1.5,21,85,10,0.25,59.3871,5.93871
1.5,21,86,10,0.25,59.144,5.9144
1.5,21,87,10,0.25,58.8303,5.88303
1.5,21,88,10,0.25,58.5328,5.85328
1.5,21,89,10,0.25,58.3104,5.83104
1.5,21,90,10,0.25,58.03,5.803
1.5,21,91,10,0.25,57.6843,5.76843
1.5,21,92,10,0.25,57.4397,5.74397
1.5,21,93,10,0.25,57.21,5.721
1.5,21,94,10,0.25,56.9749,5.69749
1.5,21,95,10,0.25,56.6486,5.66486
1.5,21,96,10,0.25,56.432,5.6432
