conf,kind,k,tau
1658,1,6,25.8015
1658,1,7,29.5271
1658,1,8,33.1699
1658,1,9,33.4832
1658,-1,0,6.70921
1658,-1,1,8.18927
1658,-1,2,12.4284
1658,-1,3,28.1828
1658,-1,4,29.828
1658,-1,5,34.0971
1658,-1,6,37.3237
1658,-1,7,37.6251
1659,1,0,2.68362
1659,1,1,5.83436
1659,1,2,6.40686
1659,1,3,12.7397
1659,1,4,15.745
1659,1,5,22.7086
1659,1,6,25.8015
1659,1,7,29.5271
1659,1,8,33.1699
1659,1,9,33.4832
1659,-1,0,6.70921
1659,-1,1,8.18927
1659,-1,2,12.4284
1659,-1,3,28.1828
1659,-1,4,29.828
1659,-1,5,34.0971
1659,-1,6,37.3237
1659,-1,7,37.6251
1660,1,0,2.68362
1660,1,1,5.83436
1660,1,2,6.40686
1660,1,3,12.7397
1660,1,4,15.745
1660,1,5,22.7086
1660,1,6,25.8015
1660,1,7,29.5271
1660,1,8,33.1699
1660,1,9,33.4832
1660,-1,0,6.70921
1660,-1,1,8.18927
1660,-1,2,12.4284
1660,-1,3,28.1828
1660,-1,4,29.828
1660,-1,5,34.0971
1660,-1,6,37.3237
1660,-1,7,37.6251
1661,1,0,2.68362
1661,1,1,5.83436
1661,1,2,6.40686
1661,1,3,12.7397
1661,1,4,15.745
1661,1,5,22.7086
1661,1,6,25.8015
1661,1,7,29.5271
1661,1,8,33.1699
1661,1,9,33.4832
1661,-1,0,6.70921
1661,-1,1,8.18927
1661,-1,2,12.4284
1661,-1,3,28.1828
1661,-1,4,29.828
1661,-1,5,34.0971
1661,-1,6,37.3237
1661,-1,7,37.6251
1662,1,0,2.68362
1662,1,1,5.83436
1662,1,2,6.40686
1662,1,3,12.7397
1662,1,4,15.745
1662,1,5,22.7086
1662,1,6,25.8015
1662,1,7,29.5271
1662,1,8,33.1699
1662,1,9,33.4832
1662,-1,0,6.70921
1662,-1,1,8.18927
1662,-1,2,12.4284
1662,-1,3,28.1828
1662,-1,4,29.828
1662,-1,5,34.0971
1662,-1,6,37.3237
1662,-1,7,37.6251
1663,1,0,2.68362
1663,1,1,5.83436
1663,1,2,6.40686
1663,1,3,12.7397
1663,1,4,15.745
1663,1,5,22.7086
1663,1,6,25.8015
1663,1,7,29.5271
1663,1,8,33.1699
1663,1,9,33.4832
1663,-1,0,6.70921
1663,-1,1,8.18927
1663,-1,2,12.4284
1663,-1,3,28.1828
1663,-1,4,29.828
1663,-1,5,34.0971
1663,-1,6,37.3237
1663,-1,7,37.6251
1664,1,0,2.68362
1664,1,1,5.83436
1664,1,2,6.40686
1664,1,3,12.7397
1664,1,4,15.745
1664,1,5,22.7086
1664,1,6,25.8015
1664,1,7,29.5271
1664,1,8,33.1699
1664,1,9,33.4832
1664,-1,0,6.70921
1664,-1,1,8.18927
1664,-1,2,12.4284
1664,-1,3,28.1828
1664,-1,4,29.828
1664,-1,5,34.0971
1664,-1,6,37.3237
1664,-1,7,37.6251
1665,1,0,2.68362
1665,1,1,5.83436
1665,1,2,6.40686
1665,1,3,12.7397
1665,1,4,15.745
1665,1,5,22.7086
1665,1,6,25.8015
1665,1,7,29.5271
1665,1,8,33.1699
1665,1,9,33.4832
1665,-1,0,6.70921
1665,-1,1,8.18927
1665,-1,2,12.4284
1665,-1,3,28.1828
1665,-1,4,29.828
1665,-1,5,34.0971
1665,-1,6,37.3237
1665,-1,7,37.6251
1666,1,0,2.68362
1666,1,1,5.83436
1666,1,2,6.40686
1666,1,3,12.7397
1666,1,4,15.745
1666,1,5,22.7086
1666,1,6,25.8015
1666,1,7,29.5271
1666,1,8,33.1699
1666,1,9,33.4832
1666,-1,0,6.70921
1666,-1,1,8.18927
1666,-1,2,12.4284
1666,-1,3,28.1828
1666,-1,4,29.828
1666,-1,5,34.0971
1666,-1,6,37.3237
1666,-1,7,37.6251
1667,1,0,2.68362
1667,1,1,5.83436
1667,1,2,6.40686
1667,1,3,12.7397
1667,1,4,15.745
1667,1,5,22.7086
1667,1,6,25.8015
1667,1,7,29.5271
1667,1,8,33.1699
1667,1,9,33.4832
1667,-1,0,6.70921
1667,-1,1,8.18927
1667,-1,2,12.4284
1667,-1,3,28.1828
1667,-1,4,29.828
1667,-1,5,34.0971
1667,-1,6,37.3237
1667,-1,7,37.6251
1668,1,0,2.68362
1668,1,1,5.83436
1668,1,2,6.40686
1668,1,3,12.7397
1668,1,4,15.745
1668,1,5,22.7086
1668,1,6,25.8015
1668,1,7,29.5271
1668,1,8,33.1699
1668,1,9,33.4832
1668,-1,0,6.70921
1668,-1,1,8.18927
1668,-1,2,12.4284
1668,-1,3,28.1828
1668,-1,4,29.828
1668,-1,5,34.0971
1668,-1,6,37.3237
1668,-1,7,37.6251
1669,1,0,2.68362
1669,1,1,5.83436
1669,1,2,6.40686
1669,1,3,12.7397
1669,1,4,15.745
1669,1,5,22.7086
1669,1,6,25.8015
1669,1,7,29.5271
1669,1,8,33.1699
1669,1,9,33.4832
1669,-1,0,6.70921
1669,-1,1,8.18927
1669,-1,2,12.4284
1669,-1,3,28.1828
1669,-1,4,29.828
1669,-1,5,34.0971
1669,-1,6,37.3237
1669,-1,7,37.6251
1670,1,0,2.68362
1670,1,1,5.78887
1670,1,2,6.40686
1670,1,3,12.7397
1670,1,4,15.745
1670,1,5,22.7086
1670,1,6,25.8015
1670,1,7,29.5271
1670,1,8,33.1699
1670,1,9,33.4832
1670,-1,0,6.70921
1670,-1,1,8.18927
1670,-1,2,12.4284
1670,-1,3,28.1828
1670,-1,4,29.828
1670,-1,5,34.0971
1670,-1,6,37.3237
1670,-1,7,37.6251
1671,1,0,2.68362
1671,1,1,5.78887
1671,1,2,6.40686
1671,1,3,12.7397
1671,1,4,15.745
1671,1,5,22.7086
1671,1,6,25.8015
1671,1,7,29.5271
1671,1,8,33.1699
1671,1,9,33.4832
1671,-1,0,6.70921
1671,-1,1,8.18927
1671,-1,2,12.4284
1671,-1,3,28.1828
1671,-1,4,29.828
1671,-1,5,34.0971
1671,-1,6,37.3237
1671,-1,7,37.6251
1672,1,0,2.68362
1672,1,1,5.78887
1672,1,2,6.40686
1672,1,3,12.7397
1672,1,4,15.745
1672,1,5,22.7086
1672,1,6,25.8015
1672,1,7,29.5271
1672,1,8,33.1699
1672,1,9,33.4832
1672,-1,0,6.70921
1672,-1,1,8.18927
1672,-1,2,12.4284
1672,-1,3,28.1828
1672,-1,4,29.828
1672,-1,5,34.0971
1672,-1,6,37.3237
1672,-1,7,37.6251
1673,1,0,2.68362
1673,1,1,5.78887
1673,1,2,6.40686
1673,1,3,12.7397
1673,1,4,15.745
1673,1,5,22.7086
1673,1,6,25.8015
1673,1,7,29.5271
1673,1,8,33.1699
1673,1,9,33.4832
1673,-1,0,6.70921
1673,-1,1,8.18927
1673,-1,2,12.4284
1673,-1,3,28.1828
1673,-1,4,29.828
1673,-1,5,34.0971
1673,-1,6,37.3237
1673,-1,7,37.6251
1674,1,0,2.68362
1674,1,1,5.78887
1674,1,2,6.40686
1674,1,3,12.7397
1674,1,4,15.745
1674,1,5,22.7086
1674,1,6,25.8015
1674,1,7,29.5271
1674,1,8,33.1699
1674,1,9,33.4832
1674,-1,0,6.70921
1674,-1,1,8.18927
1674,-1,2,12.4284
1674,-1,3,28.1828
1674,-1,4,29.828
1674,-1,5,34.0971
1674,-1,6,37.3237
1674,-1,7,37.6251
1675,1,0,2.68362
1675,1,1,5.78887
1675,1,2,6.40686
1675,1,3,12.7397
1675,1,4,15.745
1675,1,5,22.7086
1675,1,6,25.8015
1675,1,7,29.5271
1675,1,8,33.1699
1675,1,9,33.4832
1675,-1,0,6.70921
1675,-1,1,8.18927
1675,-1,2,12.4284
1675,-1,3,28.1828
1675,-1,4,29.828
1675,-1,5,34.0971
1675,-1,6,37.3237
1675,-1,7,37.6251
1676,1,0,2.68362
1676,1,1,5.78887
1676,1,2,6.40686
1676,1,3,12.7397
1676,1,4,15.745
1676,1,5,22.7086
1676,1,6,25.8015
1676,1,7,29.5271
1676,1,8,33.1699
1676,1,9,33.4832
1676,-1,0,6.70921
1676,-1,1,8.18927
1676,-1,2,12.4284
1676,-1,3,28.1828
1676,-1,4,29.828
1676,-1,5,34.0971
1676,-1,6,37.3237
1676,-1,7,37.6251
1677,1,0,2.68362
1677,1,1,5.78887
1677,1,2,6.40686
1677,1,3,12.7397
1677,1,4,15.745
1677,1,5,22.7086
1677,1,6,25.8015
1677,1,7,29.5271
1677,1,8,33.1699
1677,1,9,33.4832
1677,-1,0,6.70921
1677,-1,1,8.18927
1677,-1,2,12.4284
1677,-1,3,28.1828
1677,-1,4,29.828
1677,-1,5,34.0971
1677,-1,6,37.3237
1677,-1,7,37.6251
1678,1,0,2.68362
1678,1,1,5.78887
1678,1,2,6.40686
1678,1,3,12.7397
1678,1,4,15.745
1678,1,5,22.7086
1678,1,6,25.8015
1678,1,7,29.5271
1678,1,8,33.1699
1678,1,9,33.4832
1678,-1,0,6.70921
1678,-1,1,8.18927
1678,-1,2,12.4284
1678,-1,3,28.1828
1678,-1,4,29.828
1678,-1,5,34.0971
1678,-1,6,37.3237
1678,-1,7,37.6251
1679,1,0,2.68362
1679,1,1,5.78887
1679,1,2,6.40686
1679,1,3,12.7397
1679,1,4,15.745
1679,1,5,22.7086
1679,1,6,25.8015
1679,1,7,29.5271
1679,1,8,33.1699
1679,1,9,33.4832
1679,-1,0,6.70921
1679,-1,1,8.18927
1679,-1,2,12.4284
1679,-1,3,28.1828
1679,-1,4,29.828
1679,-1,5,34.0971
1679,-1,6,37.3237
1679,-1,7,37.6251
1680,1,0,2.68362
1680,1,1,5.78887
1680,1,2,6.40686
1680,1,3,12.7397
1680,1,4,15.745
1680,1,5,22.7086
1680,1,6,25.8015
1680,1,7,29.5271
1680,1,8,33.1699
1680,1,9,33.4832
1680,-1,0,6.70921
1680,-1,1,8.18927
1680,-1,2,12.4284
1680,-1,3,28.1828
1680,-1,4,29.828
1680,-1,5,34.0971
1680,-1,6,37.3237
1680,-1,7,37.6251
1681,1,0,2.68362
1681,1,1,5.78887
1681,1,2,6.40686
1681,1,3,12.7397
1681,1,4,15.745
1681,1,5,22.7086
1681,1,6,25.8015
1681,1,7,29.5271
1681,1,8,33.1699
1681,1,9,33.4832
1681,-1,0,6.70921
1681,-1,1,8.18927
1681,-1,2,12.4284
1681,-1,3,28.1828
1681,-1,4,29.828
1681,-1,5,34.0971
1681,-1,6,37.3237
1681,-1,7,37.6251
1682,1,0,2.68362
1682,1,1,5.78887
1682,1,2,6.40686
1682,1,3,12.7397
1682,1,4,15.745
1682,1,5,22.7086
1682,1,6,25.8015
1682,1,7,29.5271
1682,1,8,33.1699
1682,1,9,33.4832
1682,-1,0,6.70921
1682,-1,1,8.18927
1682,-1,2,12.4284
1682,-1,3,28.1828
1682,-1,4,29.828
1682,-1,5,34.0971
1682,-1,6,37.3237
1682,-1,7,37.6251
1683,1,0,2.68362
1683,1,1,5.78887
1683,1,2,6.40686
1683,1,3,12.7397
1683,1,4,15.745
1683,1,5,22.7086
1683,1,6,25.8015
1683,1,7,29.5271
1683,1,8,33.1699
1683,1,9,33.4832
1683,-1,0,6.70921
1683,-1,1,8.18927
1683,-1,2,12.4284
1683,-1,3,28.1828
1683,-1,4,29.828
1683,-1,5,34.0971
1683,-1,6,37.3237
1683,-1,7,37.6251
1684,1,0,2.68362
1684,1,1,5.78887
1684,1,2,6.40686
1684,1,3,12.7397
1684,1,4,15.745
1684,1,5,22.7086
1684,1,6,25.8015
1684,1,7,29.5271
1684,1,8,33.1699
1684,1,9,33.4832
1684,-1,0,6.70921
1684,-1,1,8.18927
1684,-1,2,12.4284
1684,-1,3,28.1828
1684,-1,4,29.828
1684,-1,5,34.0971
1684,-1,6,37.3237
1684,-1,7,37.6251
1685,1,0,2.68362
1685,1,1,5.78887
1685,1,2,6.40686
1685,1,3,12.7397
1685,1,4,15.745
1685,1,5,22.7086
1685,1,6,25.8015
1685,1,7,29.5271
1685,1,8,33.1699
1685,1,9,33.4832
1685,-1,0,6.70921
1685,-1,1,8.18927
1685,-1,2,12.4284
1685,-1,3,28.1828
1685,-1,4,29.828
1685,-1,5,34.0971
1685,-1,6,37.3237
1685,-1,7,37.6251
1686,1,0,2.68362
1686,1,1,5.78887
1686,1,2,6.40686
1686,1,3,12.7397
1686,1,4,15.745
1686,1,5,22.7086
1686,1,6,25.7534
1686,1,7,29.5271
1686,1,8,33.1699
1686,1,9,33.4832
1686,-1,0,6.70921
1686,-1,1,8.18927
1686,-1,2,12.4284
1686,-1,3,28.1828
1686,-1,4,29.828
1686,-1,5,34.0971
1686,-1,6,37.3237
1686,-1,7,37.6251
1687,1,0,2.68362
1687,1,1,5.78887
1687,1,2,6.40686
1687,1,3,12.7397
1687,1,4,15.745
1687,1,5,22.7086
1687,1,6,25.7534
1687,1,7,29.5271
1687,1,8,33.1699
1687,1,9,33.4832
1687,-1,0,6.70921
1687,-1,1,8.18927
1687,-1,2,12.4284
1687,-1,3,28.1828
1687,-1,4,29.828
1687,-1,5,34.0971
1687,-1,6,37.3237
1687,-1,7,37.6251
1688,1,0,2.68362
1688,1,1,5.78887
1688,1,2,6.40686
1688,1,3,12.7397
1688,1,4,15.6074
1688,1,5,22.7086
1688,1,6,25.7534
1688,1,7,29.5271
1688,1,8,33.1699
1688,1,9,33.4832
1688,-1,0,6.70921
1688,-1,1,8.18927
1688,-1,2,12.4284
1688,-1,3,28.1828
1688,-1,4,29.828
1688,-1,5,34.0971
1688,-1,6,37.3237
1688,-1,7,37.6251
1689,1,0,2.68362
1689,1,1,5.78887
1689,1,2,6.40686
1689,1,3,12.7397
1689,1,4,15.6074
1689,1,5,22.7086
1689,1,6,25.7534
1689,1,7,29.5271
1689,1,8,33.1699
1689,1,9,33.4832
1689,-1,0,6.70921
1689,-1,1,8.18927
1689,-1,2,12.4284
1689,-1,3,28.1828
1689,-1,4,29.828
1689,-1,5,34.0971
1689,-1,6,37.3237
1689,-1,7,37.6251
1690,1,0,2.68362
1690,1,1,5.78887
1690,1,2,6.40686
1690,1,3,12.7397
1690,1,4,15.6074
1690,1,5,22.7086
1690,1,6,25.7534
1690,1,7,29.5271
1690,1,8,33.1699
1690,1,9,33.4832
1690,-1,0,6.70921
1690,-1,1,8.18927
1690,-1,2,12.4284
1690,-1,3,28.1828
1690,-1,4,29.828
1690,-1,5,34.0971
1690,-1,6,37.3237
1690,-1,7,37.6251
1691,1,0,2.68362
1691,1,1,5.78887
1691,1,2,6.40686
1691,1,3,12.7397
1691,1,4,15.6074
1691,1,5,22.7086
1691,1,6,25.7534
1691,1,7,29.5271
1691,1,8,33.1699
1691,1,9,33.4832
1691,-1,0,6.70921
1691,-1,1,8.18927
1691,-1,2,12.4284
1691,-1,3,28.1828
1691,-1,4,29.828
1691,-1,5,34.0971
1691,-1,6,37.3237
1691,-1,7,37.6251
1692,1,0,2.68362
1692,1,1,5.78887
1692,1,2,6.40686
1692,1,3,12.7397
1692,1,4,15.6074
1692,1,5,22.7086
1692,1,6,25.7534
1692,1,7,29.5271
1692,1,8,33.1699
1692,1,9,33.4832
1692,-1,0,6.70921
1692,-1,1,8.18927
1692,-1,2,12.4284
1692,-1,3,28.1828
1692,-1,4,29.828
1692,-1,5,34.0971
1692,-1,6,37.3237
1692,-1,7,37.6251
1693,1,0,2.68362
1693,1,1,5.81392
1693,1,2,6.40686
1693,1,3,12.7397
1693,1,4,15.6074
1693,1,5,22.7086
1693,1,6,25.7534
1693,1,7,29.5271
1693,1,8,33.1699
1693,1,9,33.4832
1693,-1,0,6.70921
1693,-1,1,8.18927
1693,-1,2,12.4284
1693,-1,3,28.1828
1693,-1,4,29.828
1693,-1,5,34.0971
1693,-1,6,37.3237
1693,-1,7,37.6251
1694,1,0,2.68362
1694,1,1,5.81392
1694,1,2,6.40686
1694,1,3,12.7397
1694,1,4,15.6074
1694,1,5,22.7086
1694,1,6,25.7534
1694,1,7,29.5271
1694,1,8,33.1699
1694,1,9,33.4832
1694,-1,0,6.70921
1694,-1,1,8.18927
1694,-1,2,12.4284
1694,-1,3,28.1828
1694,-1,4,29.828
1694,-1,5,34.0971
1694,-1,6,37.3237
1694,-1,7,37.6251
1695,1,0,2.68362
1695,1,1,5.81392
1695,1,2,6.40686
1695,1,3,12.7397
1695,1,4,15.6074
1695,1,5,22.7086
1695,1,6,25.7534
1695,1,7,29.5271
1695,1,8,33.1699
1695,1,9,33.4832
1695,-1,0,6.70921
1695,-1,1,8.18927
1695,-1,2,12.4284
1695,-1,3,28.1828
1695,-1,4,29.828
1695,-1,5,34.0971
1695,-1,6,37.3237
1695,-1,7,37.6251
1696,1,0,2.68362
1696,1,1,5.81392
1696,1,2,6.40686
1696,1,3,12.7397
1696,1,4,15.6074
1696,1,5,22.7086
1696,1,6,25.7534
1696,1,7,29.5271
1696,1,8,33.1699
1696,1,9,33.4832
1696,-1,0,6.70921
1696,-1,1,8.18927
1696,-1,2,12.4284
1696,-1,3,28.1828
1696,-1,4,29.828
1696,-1,5,34.0971
1696,-1,6,37.3237
1696,-1,7,37.6251
1697,1,0,2.68362
1697,1,1,5.81392
1697,1,2,6.40686
1697,1,3,12.7397
1697,1,4,15.6074
1697,1,5,22.7086
1697,1,6,25.7534
1697,1,7,29.5271
1697,1,8,33.1699
1697,1,9,33.4832
1697,-1,0,6.70921
1697,-1,1,8.18927
1697,-1,2,12.4284
1697,-1,3,28.1828
1697,-1,4,29.828
1697,-1,5,34.0971
1697,-1,6,37.3237
1697,-1,7,37.6251
1698,1,0,2.68362
1698,1,1,5.81392
1698,1,2,6.40686
1698,1,3,12.7397
1698,1,4,15.6074
1698,1,5,22.7086
1698,1,6,25.7534
1698,1,7,29.5271
1698,1,8,33.1699
1698,1,9,33.4832
1698,-1,0,6.70921
1698,-1,1,8.18927
1698,-1,2,12.4284
1698,-1,3,28.1828
1698,-1,4,29.828
1698,-1,5,34.0971
1698,-1,6,37.3237
1698,-1,7,37.6251
1699,1,0,2.68362
1699,1,1,5.81392
1699,1,2,6.40686
1699,1,3,12.7397
1699,1,4,15.6074
1699,1,5,22.7086
1699,1,6,25.7534
1699,1,7,29.5271
1699,1,8,33.1699
1699,1,9,33.4832
1699,-1,0,6.70921
1699,-1,1,8.18927
1699,-1,2,12.4284
1699,-1,3,28.1828
1699,-1,4,29.828
1699,-1,5,34.0971
1699,-1,6,37.3237
1699,-1,7,37.6251
1700,1,0,2.68362
1700,1,1,5.81392
1700,1,2,6.40686
1700,1,3,12.7397
1700,1,4,15.6074
1700,1,5,22.7086
1700,1,6,25.7534
1700,1,7,29.5271
1700,1,8,33.1699
1700,1,9,33.4832
1700,-1,0,6.70921
1700,-1,1,8.18927
1700,-1,2,12.4284
1700,-1,3,28.1828
1700,-1,4,29.828
1700,-1,5,34.0971
1700,-1,6,37.3237
1700,-1,7,37.6251
1701,1,0,2.68362
1701,1,1,5.81392
1701,1,2,6.40686
1701,1,3,12.7397
1701,1,4,15.6074
1701,1,5,22.7086
1701,1,6,25.7534
1701,1,7,29.5271
1701,1,8,33.1699
1701,1,9,33.4832
1701,-1,0,6.70921
1701,-1,1,8.18927
1701,-1,2,12.4284
1701,-1,3,28.1828
1701,-1,4,29.828
1701,-1,5,34.0971
1701,-1,6,37.3237
1701,-1,7,37.6251
1702,1,0,2.68362
1702,1,1,5.81392
1702,1,2,6.40686
1702,1,3,12.7397
1702,1,4,15.6074
1702,1,5,22.7086
1702,1,6,25.7534
1702,1,7,29.5271
1702,1,8,33.1699
1702,1,9,33.4832
1702,-1,0,6.70921
1702,-1,1,8.18927
1702,-1,2,12.4284
1702,-1,3,28.1828
1702,-1,4,29.828
1702,-1,5,34.0971
1702,-1,6,37.3237
1702,-1,7,37.6251
1703,1,0,2.68362
1703,1,1,5.80472
1703,1,2,6.40686
1703,1,3,12.7397
1703,1,4,15.6074
1703,1,5,22.7086
1703,1,6,25.7534
1703,1,7,29.5271
1703,1,8,33.1699
1703,1,9,33.4832
1703,-1,0,6.70921
1703,-1,1,8.18927
1703,-1,2,12.4284
1703,-1,3,28.1828
1703,-1,4,29.828
1703,-1,5,34.0971
1703,-1,6,37.3237
1703,-1,7,37.6251
1704,1,0,2.68362
1704,1,1,5.80472
1704,1,2,6.40686
1704,1,3,12.7397
1704,1,4,15.6074
1704,1,5,22.7086
1704,1,6,25.7534
1704,1,7,29.5271
1704,1,8,33.1699
1704,1,9,33.4832
1704,-1,0,6.70921
1704,-1,1,8.18927
1704,-1,2,12.4284
1704,-1,3,28.1828
1704,-1,4,29.828
1704,-1,5,34.0971
1704,-1,6,37.3237
1704,-1,7,37.6251
1705,1,0,2.68362
1705,1,1,5.80472
1705,1,2,6.40686
1705,1,3,12.7397
1705,1,4,15.6074
1705,1,5,22.7086
1705,1,6,25.7534
1705,1,7,29.5271
1705,1,8,33.1699
1705,1,9,33.4832
1705,-1,0,6.70921
1705,-1,1,8.18927
1705,-1,2,12.4284
1705,-1,3,28.1828
1705,-1,4,29.828
1705,-1,5,34.0971
1705,-1,6,37.3237
1705,-1,7,37.6251
1706,1,0,2.68362
1706,1,1,5.80472
1706,1,2,6.40686
1706,1,3,12.7397
1706,1,4,15.6074
1706,1,5,22.7086
1706,1,6,25.7534
1706,1,7,29.5271
1706,1,8,33.1699
1706,1,9,33.4832
1706,-1,0,6.70921
1706,-1,1,8.18927
1706,-1,2,12.4284
1706,-1,3,28.1828
1706,-1,4,29.828
1706,-1,5,34.0971
1706,-1,6,37.3237
1706,-1,7,37.6251
1707,1,0,2.68362
1707,1,1,5.80472
1707,1,2,6.40686
1707,1,3,12.7397
1707,1,4,15.6074
1707,1,5,22.7086
1707,1,6,25.7534
1707,1,7,29.5271
1707,1,8,33.1699
1707,1,9,33.4832
1707,-1,0,6.70921
1707,-1,1,8.18927
1707,-1,2,12.4284
1707,-1,3,28.1828
1707,-1,4,29.828
1707,-1,5,34.0971
1707,-1,6,37.3237
1707,-1,7,37.6251
1708,1,0,2.68362
1708,1,1,5.80472
1708,1,2,6.40686
1708,1,3,12.7397
1708,1,4,15.6074
1708,1,5,22.7086
1708,1,6,25.7534
1708,1,7,29.5271
1708,1,8,33.1699
1708,1,9,33.4832
1708,-1,0,6.70921
1708,-1,1,8.18927
1708,-1,2,12.4284
1708,-1,3,28.1828
1708,-1,4,29.828
1708,-1,5,34.0971
1708,-1,6,37.3237
1708,-1,7,37.6251
1709,1,0,2.68362
1709,1,1,5.80472
1709,1,2,6.40686
1709,1,3,12.7397
1709,1,4,15.6074
1709,1,5,22.7086
1709,1,6,25.7534
1709,1,7,29.5271
1709,1,8,33.1699
1709,1,9,33.4832
1709,-1,0,6.70921
1709,-1,1,8.18927
1709,-1,2,12.4284
1709,-1,3,28.1828
1709,-1,4,29.828
1709,-1,5,34.0971
1709,-1,6,37.3237
1709,-1,7,37.6251
1710,1,0,2.68362
1710,1,1,5.80472
1710,1,2,6.40686
1710,1,3,12.7397
1710,1,4,15.6074
1710,1,5,22.7086
1710,1,6,25.7534
1710,1,7,29.5271
1710,1,8,33.1699
1710,1,9,33.4832
1710,-1,0,6.70921
1710,-1,1,8.18838
1710,-1,2,12.4284
1710,-1,3,28.1828
1710,-1,4,29.828
1710,-1,5,34.0971
1710,-1,6,37.3237
1710,-1,7,37.6251
1711,1,0,2.68362
1711,1,1,5.80472
1711,1,2,6.40686
1711,1,3,12.7397
1711,1,4,15.6074
1711,1,5,22.7086
1711,1,6,25.7534
1711,1,7,29.5271
1711,1,8,33.1699
1711,1,9,33.4832
1711,-1,0,6.70921
1711,-1,1,8.18838
1711,-1,2,12.4284
1711,-1,3,28.1828
1711,-1,4,29.828
1711,-1,5,34.0971
1711,-1,6,37.3237
1711,-1,7,37.6251
1712,1,0,2.68362
1712,1,1,5.80472
1712,1,2,6.40686
1712,1,3,12.7397
1712,1,4,15.6074
1712,1,5,22.7086
1712,1,6,25.7534
1712,1,7,29.5271
1712,1,8,33.1699
1712,1,9,33.4832
1712,-1,0,6.70921
1712,-1,1,8.18838
1712,-1,2,12.4284
1712,-1,3,28.1828
1712,-1,4,29.828
1712,-1,5,34.0971
1712,-1,6,37.3237
1712,-1,7,37.6251
1713,1,0,2.74213
1713,1,1,5.80472
1713,1,2,6.40686
1713,1,3,12.7397
1713,1,4,15.6074
1713,1,5,22.7086
1713,1,6,25.7534
1713,1,7,29.5271
1713,1,8,33.1699
1713,1,9,33.4832
1713,-1,0,6.70921
1713,-1,1,8.18838
1713,-1,2,12.4284
1713,-1,3,28.1828
1713,-1,4,29.828
1713,-1,5,34.0971
1713,-1,6,37.3237
1713,-1,7,37.6251
1714,1,0,2.74213
1714,1,1,5.80472
1714,1,2,6.40686
1714,1,3,12.7397
1714,1,4,15.6074
1714,1,5,22.7086
1714,1,6,25.7534
1714,1,7,29.5271
1714,1,8,33.1699
1714,1,9,33.4832
1714,-1,0,6.70921
1714,-1,1,8.18838
1714,-1,2,12.4284
1714,-1,3,28.1828
1714,-1,4,29.828
1714,-1,5,34.0971
1714,-1,6,37.3237
1714,-1,7,37.6251
1715,1,0,2.74213
1715,1,1,5.80472
1715,1,2,6.40686
1715,1,3,12.7397
1715,1,4,15.6074
1715,1,5,22.7086
1715,1,6,25.7534
1715,1,7,29.5271
1715,1,8,33.1699
1715,1,9,33.4832
1715,-1,0,6.70921
1715,-1,1,8.18838
1715,-1,2,12.4284
1715,-1,3,28.1828
1715,-1,4,29.828
1715,-1,5,34.0971
1715,-1,6,37.3237
1715,-1,7,37.6251
1716,1,0,2.74213
1716,1,1,5.80472
1716,1,2,6.40686
1716,1,3,12.7397
1716,1,4,15.6074
1716,1,5,22.7086
1716,1,6,25.7534
1716,1,7,29.5271
1716,1,8,33.1699
1716,1,9,33.4832
1716,-1,0,6.70921
1716,-1,1,8.18838
1716,-1,2,12.4284
1716,-1,3,28.1828
1716,-1,4,29.828
1716,-1,5,34.0971
1716,-1,6,37.3237
1716,-1,7,37.6251
1717,1,0,2.74213
1717,1,1,5.80472
1717,1,2,6.40686
1717,1,3,12.7397
1717,1,4,15.6074
1717,1,5,22.7086
1717,1,6,25.7534
1717,1,7,29.5271
1717,1,8,33.1699
1717,1,9,33.4832
1717,-1,0,6.70921
1717,-1,1,8.18838
1717,-1,2,12.4284
1717,-1,3,28.1828
1717,-1,4,29.828
1717,-1,5,34.0971
1717,-1,6,37.3237
1717,-1,7,37.6251
1718,1,0,2.74213
1718,1,1,5.80472
1718,1,2,6.40686
1718,1,3,12.7397
1718,1,4,15.5015
1718,1,5,22.7086
1718,1,6,25.7534
1718,1,7,29.5271
1718,1,8,33.1699
1718,1,9,33.4832
1718,-1,0,6.70921
1718,-1,1,8.18838
1718,-1,2,12.4284
1718,-1,3,28.1828
1718,-1,4,29.828
1718,-1,5,34.0971
1718,-1,6,37.3237
1718,-1,7,37.6251
1719,1,0,2.74213
1719,1,1,5.80472
1719,1,2,6.40686
1719,1,3,12.7397
1719,1,4,15.5015
1719,1,5,22.7086
1719,1,6,25.7534
1719,1,7,29.5271
1719,1,8,33.1699
1719,1,9,33.4832
1719,-1,0,6.70921
1719,-1,1,8.18838
1719,-1,2,12.4284
1719,-1,3,28.1828
1719,-1,4,29.828
1719,-1,5,34.0971
1719,-1,6,37.3237
1719,-1,7,37.6251
1720,1,0,2.74213
1720,1,1,5.80472
1720,1,2,6.40686
1720,1,3,12.7397
1720,1,4,15.5015
1720,1,5,22.7086
1720,1,6,25.7534
1720,1,7,29.5271
1720,1,8,33.1699
1720,1,9,33.4832
1720,-1,0,6.70921
1720,-1,1,8.18838
1720,-1,2,12.4284
1720,-1,3,28.1828
1720,-1,4,29.828
1720,-1,5,34.0971
1720,-1,6,37.3237
1720,-1,7,37.6251
1721,1,0,2.74213
1721,1,1,5.80472
1721,1,2,6.40686
